link_id,tick,traffic_share,jammed_flag
Caelum-Fenix,437,0.16467,False
Dawn-Elysium,437,0.11128,False
Dawn-Fenix,437,0.13978,False
Elysium-Fenix,437,0.09874,False
Aegis-Boreas,438,0.03859,False
Aegis-Dawn,438,0.05604,False
Aegis-Elysium,438,0.05157,False
Boreas-Dawn,438,0.01943,False
Boreas-Elysium,438,0.1947,False
Boreas-Fenix,438,0.08356,False
Caelum-Dawn,438,0.1286,False
Caelum-Elysium,438,0.04764,False
Caelum-Fenix,438,0.05644,False
Dawn-Elysium,438,0.23715,False
Dawn-Fenix,438,0.05411,False
Elysium-Fenix,438,,False
Aegis-Boreas,439,0.11823,True
Aegis-Dawn,439,0.05942,False
Aegis-Elysium,439,0.07893,True
Boreas-Dawn,439,0.00739,False
Boreas-Elysium,439,0.0407,False
Boreas-Fenix,439,0.03574,False
Caelum-Dawn,439,0.07044,False
Caelum-Elysium,439,0.19978,False
Caelum-Fenix,439,0.27294,True
Dawn-Elysium,439,0.01168,False
Dawn-Fenix,439,0.04445,False
Elysium-Fenix,439,0.0603,False
Aegis-Boreas,440,0.01277,False
Aegis-Dawn,440,0.0655,False
Aegis-Elysium,440,0.03524,False
Boreas-Dawn,440,0.14366,False
Boreas-Elysium,440,0.08224,False
Boreas-Fenix,440,0.15298,False
Caelum-Dawn,440,,True
Caelum-Elysium,440,0.016,False
Caelum-Fenix,440,0.08499,False
Dawn-Elysium,440,0.25454,False
Dawn-Fenix,440,,False
Elysium-Fenix,440,0.07892,False
Aegis-Boreas,441,0.02165,True
Aegis-Dawn,441,0.09969,False
Aegis-Elysium,441,0.0872,False
Boreas-Dawn,441,0.07548,False
Boreas-Elysium,441,0.20249,False
Boreas-Fenix,441,0.06083,False
Caelum-Dawn,441,0.15301,True
Caelum-Elysium,441,0.00245,False
Caelum-Fenix,441,0.09098,False
Dawn-Elysium,441,0.11437,True
Dawn-Fenix,441,0.073,False
Elysium-Fenix,441,0.01887,False
Aegis-Boreas,442,0.13998,False
Aegis-Dawn,442,0.13913,False
Aegis-Elysium,442,0.03718,False
Boreas-Dawn,442,0.04274,False
Boreas-Elysium,442,0.11759,False
Boreas-Fenix,442,0.14832,True
Caelum-Dawn,442,0.17674,False
Caelum-Elysium,442,0.00639,False
Caelum-Fenix,442,0.03364,False
Dawn-Elysium,442,,False
Dawn-Fenix,442,0.0067,False
Elysium-Fenix,442,0.04678,False
Aegis-Boreas,443,0.01546,False
Aegis-Dawn,443,0.03196,False
Aegis-Elysium,443,0.15266,False
Boreas-Dawn,443,0.04709,False
Boreas-Elysium,443,0.0783,False
Boreas-Fenix,443,0.03544,False
Caelum-Dawn,443,0.13372,False
Caelum-Elysium,443,0.01788,False
Caelum-Fenix,443,,False
Dawn-Elysium,443,0.04172,False
Dawn-Fenix,443,0.00773,False
Elysium-Fenix,443,0.36642,False
Aegis-Boreas,444,0.07763,False
Aegis-Dawn,444,,False
Aegis-Elysium,444,0.13725,False
Boreas-Dawn,444,0.20365,False
Boreas-Elysium,444,0.04883,False
Boreas-Fenix,444,0.05218,False
Caelum-Dawn,444,0.21095,False
Caelum-Elysium,444,0.11979,False
Caelum-Fenix,444,0.0019,False
Dawn-Elysium,444,0.02774,False
Dawn-Fenix,444,0.05047,False
Elysium-Fenix,444,0.01968,False
Aegis-Boreas,445,0.06245,False
Aegis-Dawn,445,0.01917,False
Aegis-Elysium,445,0.44736,False
Boreas-Dawn,445,0.04914,False
Boreas-Elysium,445,0.01765,False
Boreas-Fenix,445,0.00331,False
Caelum-Dawn,445,0.00987,False
Caelum-Elysium,445,0.19746,False
Caelum-Fenix,445,0.1048,False
Dawn-Elysium,445,0.03083,False
Dawn-Fenix,445,0.01049,False
Elysium-Fenix,445,0.04746,False
Aegis-Boreas,446,0.01058,False
Aegis-Dawn,446,0.21936,False
Aegis-Elysium,446,0.08686,False
Boreas-Dawn,446,0.2049,False
Boreas-Elysium,446,0.18101,False
Boreas-Fenix,446,0.03194,False
Caelum-Dawn,446,0.00759,False
Caelum-Elysium,446,0.03297,False
Caelum-Fenix,446,0.16172,False
Dawn-Elysium,446,0.01999,False
Dawn-Fenix,446,0.00891,False
Elysium-Fenix,446,0.03416,False
Aegis-Boreas,447,0.28248,False
Aegis-Dawn,447,0.13121,False
Aegis-Elysium,447,0.03295,False
Boreas-Dawn,447,0.16867,False
Boreas-Elysium,447,0.01499,False
Boreas-Fenix,447,0.13799,True
Caelum-Dawn,447,0.05876,False
Caelum-Elysium,447,0.01475,False
Caelum-Fenix,447,0.01508,False
Dawn-Elysium,447,0.03121,False
Dawn-Fenix,447,0.01968,False
Elysium-Fenix,447,0.09222,False
Aegis-Boreas,448,0.30619,False
Aegis-Dawn,448,,False
Aegis-Elysium,448,0.02478,False
Boreas-Dawn,448,0.05354,False
Boreas-Elysium,448,0.02558,False
Boreas-Fenix,448,0.03575,False
Caelum-Dawn,448,0.12909,False
Caelum-Elysium,448,0.03084,False
Caelum-Fenix,448,0.07942,False
Dawn-Elysium,448,0.18999,False
Dawn-Fenix,448,0.01581,False
Elysium-Fenix,448,0.07067,False
Aegis-Boreas,449,0.12581,False
Aegis-Dawn,449,0.0246,False
Aegis-Elysium,449,0.12176,True
Boreas-Dawn,449,0.01285,False
Boreas-Elysium,449,0.02135,False
Boreas-Fenix,449,0.03419,False
Caelum-Dawn,449,0.07416,False
Caelum-Elysium,449,0.37592,False
Caelum-Fenix,449,0.11005,False
Dawn-Elysium,449,,False
Dawn-Fenix,449,0.05016,False
Elysium-Fenix,449,0.03892,False
Aegis-Boreas,450,0.02411,False
Aegis-Dawn,450,0.03304,False
Aegis-Elysium,450,0.07505,False
Boreas-Dawn,450,0.14392,False
Boreas-Elysium,450,0.01719,False
Boreas-Fenix,450,0.08751,False
Caelum-Dawn,450,0.17303,False
Caelum-Elysium,450,0.12545,False
Caelum-Fenix,450,0.0511,False
Dawn-Elysium,450,0.11283,False
Dawn-Fenix,450,0.10839,False
Elysium-Fenix,450,0.04839,False
Aegis-Boreas,451,0.08985,False
Aegis-Dawn,451,0.08308,False
Aegis-Elysium,451,,False
Boreas-Dawn,451,0.03011,False
Boreas-Elysium,451,0.0612,False
Boreas-Fenix,451,0.0718,False
Caelum-Dawn,451,0.31849,False
Caelum-Elysium,451,0.05057,False
Caelum-Fenix,451,0.07706,False
Dawn-Elysium,451,0.00359,False
Dawn-Fenix,451,0.02047,False
Elysium-Fenix,451,0.08772,False
Aegis-Boreas,452,0.03546,False
Aegis-Dawn,452,0.12088,False
Aegis-Elysium,452,0.17337,False
Boreas-Dawn,452,0.16533,False
Boreas-Elysium,452,0.04336,True
Boreas-Fenix,452,0.16155,True
Caelum-Dawn,452,0.03063,False
Caelum-Elysium,452,0.06183,False
Caelum-Fenix,452,0.02171,False
Dawn-Elysium,452,,False
Dawn-Fenix,452,,False
Elysium-Fenix,452,0.03593,False
Aegis-Boreas,453,0.01136,False
Aegis-Dawn,453,0.07989,False
Aegis-Elysium,453,0.03322,True
Boreas-Dawn,453,0.0117,False
Boreas-Elysium,453,0.05059,False
Boreas-Fenix,453,0.09329,False
Caelum-Dawn,453,0.0004,False
Caelum-Elysium,453,0.03513,False
Caelum-Fenix,453,0.20514,False
Dawn-Elysium,453,0.19519,False
Dawn-Fenix,453,0.06802,False
Elysium-Fenix,453,0.21607,False
Aegis-Boreas,454,,False
Aegis-Dawn,454,0.07921,False
Aegis-Elysium,454,0.03625,False
Boreas-Dawn,454,0.02947,False
Boreas-Elysium,454,0.14656,False
Boreas-Fenix,454,0.1226,False
Caelum-Dawn,454,0.18909,True
Caelum-Elysium,454,0.00016,False
Caelum-Fenix,454,0.00912,False
Dawn-Elysium,454,0.09311,False
Dawn-Fenix,454,0.0168,False
Elysium-Fenix,454,0.16262,False
Aegis-Boreas,455,0.15835,False
Aegis-Dawn,455,0.31333,False
Aegis-Elysium,455,0.01103,False
Boreas-Dawn,455,0.03448,False
Boreas-Elysium,455,0.00616,False
Boreas-Fenix,455,0.16156,False
Caelum-Dawn,455,0.01074,False
Caelum-Elysium,455,0.04619,False
Caelum-Fenix,455,0.08222,False
Dawn-Elysium,455,0.09654,False
Dawn-Fenix,455,,False
Elysium-Fenix,455,0.06088,False
Aegis-Boreas,456,0.03721,False
Aegis-Dawn,456,0.25026,False
Aegis-Elysium,456,0.03344,False
Boreas-Dawn,456,0.04085,False
Boreas-Elysium,456,0.00423,False
Boreas-Fenix,456,,False
Caelum-Dawn,456,0.30702,True
Caelum-Elysium,456,0.03309,False
Caelum-Fenix,456,0.03192,False
Dawn-Elysium,456,0.09984,False
Dawn-Fenix,456,0.01903,False
Elysium-Fenix,456,0.02453,False
Aegis-Boreas,457,0.1457,False
Aegis-Dawn,457,0.07517,False
Aegis-Elysium,457,0.02593,False
Boreas-Dawn,457,0.15573,False
Boreas-Elysium,457,0.00156,False
Boreas-Fenix,457,0.01483,False
Caelum-Dawn,457,0.01589,False
Caelum-Elysium,457,0.17906,True
Caelum-Fenix,457,0.01312,False
Dawn-Elysium,457,0.21951,True
Dawn-Fenix,457,0.1019,False
Elysium-Fenix,457,0.05158,False
Aegis-Boreas,458,0.04588,False
Aegis-Dawn,458,0.02459,False
Aegis-Elysium,458,0.03586,False
Boreas-Dawn,458,0.25179,False
Boreas-Elysium,458,0.01309,False
Boreas-Fenix,458,,False
Caelum-Dawn,458,0.10811,False
Caelum-Elysium,458,0.1086,False
Caelum-Fenix,458,0.13745,False
Dawn-Elysium,458,0.03897,False
Dawn-Fenix,458,0.13123,False
Elysium-Fenix,458,0.02011,False
Aegis-Boreas,459,0.14702,False
Aegis-Dawn,459,0.21849,False
Aegis-Elysium,459,0.15908,False
Boreas-Dawn,459,0.13473,False
Boreas-Elysium,459,0.02129,False
Boreas-Fenix,459,0.02382,False
Caelum-Dawn,459,0.02606,False
Caelum-Elysium,459,0.01187,False
Caelum-Fenix,459,0.08064,False
Dawn-Elysium,459,0.04633,False
Dawn-Fenix,459,,False
Elysium-Fenix,459,0.02706,False
Aegis-Boreas,460,0.0155,False
Aegis-Dawn,460,0.00688,False
Aegis-Elysium,460,0.1207,False
Boreas-Dawn,460,0.15607,False
Boreas-Elysium,460,0.03041,False
Boreas-Fenix,460,0.03726,False
Caelum-Dawn,460,0.03958,False
Caelum-Elysium,460,0.06286,False
Caelum-Fenix,460,0.08855,False
Dawn-Elysium,460,0.12613,True
Dawn-Fenix,460,0.26914,False
Elysium-Fenix,460,,False
Aegis-Boreas,461,0.06947,False
Aegis-Dawn,461,0.0967,False
Aegis-Elysium,461,0.13372,False
Boreas-Dawn,461,0.03173,False
Boreas-Elysium,461,0.02197,False
Boreas-Fenix,461,0.0391,False
Caelum-Dawn,461,0.08405,False
Caelum-Elysium,461,0.08916,False
Caelum-Fenix,461,0.2277,False
Dawn-Elysium,461,0.15952,False
Dawn-Fenix,461,0.01033,True
Elysium-Fenix,461,0.03656,False
Aegis-Boreas,462,0.06441,False
Aegis-Dawn,462,0.07318,False
Aegis-Elysium,462,0.05431,True
Boreas-Dawn,462,0.12943,False
Boreas-Elysium,462,0.02671,False
Boreas-Fenix,462,0.08918,False
Caelum-Dawn,462,0.0552,False
Caelum-Elysium,462,0.03578,False
Caelum-Fenix,462,0.04645,False
Dawn-Elysium,462,,False
Dawn-Fenix,462,0.07661,False
Elysium-Fenix,462,0.01244,False
Aegis-Boreas,463,0.08799,False
Aegis-Dawn,463,0.0532,False
Aegis-Elysium,463,0.14266,True
Boreas-Dawn,463,0.02919,False
Boreas-Elysium,463,0.09737,False
Boreas-Fenix,463,0.0267,False
Caelum-Dawn,463,0.207,False
Caelum-Elysium,463,0.00502,False
Caelum-Fenix,463,,False
Dawn-Elysium,463,0.18045,False
Dawn-Fenix,463,0.03889,False
Elysium-Fenix,463,0.01814,False
Aegis-Boreas,464,0.0315,False
Aegis-Dawn,464,0.00072,False
Aegis-Elysium,464,0.15613,False
Boreas-Dawn,464,0.0198,False
Boreas-Elysium,464,0.09259,False
Boreas-Fenix,464,0.20096,False
Caelum-Dawn,464,0.03657,False
Caelum-Elysium,464,0.09631,False
Caelum-Fenix,464,0.02315,False
Dawn-Elysium,464,,False
Dawn-Fenix,464,0.05212,False
Elysium-Fenix,464,0.0095,False
Aegis-Boreas,465,0.05772,False
Aegis-Dawn,465,0.2169,False
Aegis-Elysium,465,0.03166,False
Boreas-Dawn,465,0.20135,True
Boreas-Elysium,465,0.09226,False
Boreas-Fenix,465,,False
Caelum-Dawn,465,0.09844,False
Caelum-Elysium,465,0.07887,False
Caelum-Fenix,465,0.0405,False
Dawn-Elysium,465,0.02633,False
Dawn-Fenix,465,0.09682,False
Elysium-Fenix,465,0.02934,False
Aegis-Boreas,466,0.02073,False
Aegis-Dawn,466,0.07972,True
Aegis-Elysium,466,0.02316,False
Boreas-Dawn,466,0.08842,False
Boreas-Elysium,466,0.00861,False
Boreas-Fenix,466,0.12869,False
Caelum-Dawn,466,0.01208,False
Caelum-Elysium,466,0.24528,True
Caelum-Fenix,466,0.2128,False
Dawn-Elysium,466,0.05543,False
Dawn-Fenix,466,0.09608,False
Elysium-Fenix,466,0.029,False
Aegis-Boreas,467,0.0995,False
Aegis-Dawn,467,0.20662,False
Aegis-Elysium,467,0.03088,False
Boreas-Dawn,467,0.06426,False
Boreas-Elysium,467,0.13071,False
Boreas-Fenix,467,0.04554,False
Caelum-Dawn,467,0.02805,False
Caelum-Elysium,467,0.04845,False
Caelum-Fenix,467,0.14965,False
Dawn-Elysium,467,0.12563,False
Dawn-Fenix,467,0.01674,False
Elysium-Fenix,467,0.05396,False
Aegis-Boreas,468,,False
Aegis-Dawn,468,0.02163,False
Aegis-Elysium,468,0.00747,False
Boreas-Dawn,468,0.10262,False
Boreas-Elysium,468,0.04902,False
Boreas-Fenix,468,0.2578,False
Caelum-Dawn,468,0.01534,False
Caelum-Elysium,468,0.1013,False
Caelum-Fenix,468,0.10508,False
Dawn-Elysium,468,0.14393,False
Dawn-Fenix,468,0.10011,False
Elysium-Fenix,468,0.01254,False
Aegis-Boreas,469,0.01031,False
Aegis-Dawn,469,0.1496,False
Aegis-Elysium,469,0.12767,False
Boreas-Dawn,469,0.04534,False
Boreas-Elysium,469,0.11625,False
Boreas-Fenix,469,0.1801,True
Caelum-Dawn,469,0.02313,False
Caelum-Elysium,469,0.1011,False
Caelum-Fenix,469,,False
Dawn-Elysium,469,0.13891,False
Dawn-Fenix,469,0.03113,False
Elysium-Fenix,469,0.03447,False
Aegis-Boreas,470,0.09001,False
Aegis-Dawn,470,0.00373,False
Aegis-Elysium,470,0.01175,False
Boreas-Dawn,470,0.04387,False
Boreas-Elysium,470,0.12607,False
Boreas-Fenix,470,0.13909,True
Caelum-Dawn,470,0.03529,False
Caelum-Elysium,470,0.03689,False
Caelum-Fenix,470,0.01513,False
Dawn-Elysium,470,0.26678,False
Dawn-Fenix,470,0.12598,False
Elysium-Fenix,470,0.10541,False
Aegis-Boreas,471,0.03391,False
Aegis-Dawn,471,0.02943,False
Aegis-Elysium,471,0.00858,False
Boreas-Dawn,471,0.21411,False
Boreas-Elysium,471,0.0526,False
Boreas-Fenix,471,0.0704,False
Caelum-Dawn,471,0.1047,False
Caelum-Elysium,471,0.20944,False
Caelum-Fenix,471,0.24452,False
Dawn-Elysium,471,0.02474,False
Dawn-Fenix,471,0.0014,True
Elysium-Fenix,471,0.00617,False
Aegis-Boreas,472,0.12079,False
Aegis-Dawn,472,0.07523,False
Aegis-Elysium,472,0.02184,False
Boreas-Dawn,472,0.01884,False
Boreas-Elysium,472,0.10778,False
Boreas-Fenix,472,0.05888,False
Caelum-Dawn,472,0.05734,False
Caelum-Elysium,472,0.19908,True
Caelum-Fenix,472,0.05421,False
Dawn-Elysium,472,0.01132,False
Dawn-Fenix,472,0.26333,False
Elysium-Fenix,472,0.01136,True
Aegis-Boreas,473,0.01898,False
Aegis-Dawn,473,0.08364,False
Aegis-Elysium,473,0.10436,True
Boreas-Dawn,473,0.00012,False
Boreas-Elysium,473,0.01966,False
Boreas-Fenix,473,0.31039,False
Caelum-Dawn,473,0.096,False
Caelum-Elysium,473,0.12862,True
Caelum-Fenix,473,0.1021,False
Dawn-Elysium,473,0.01009,False
Dawn-Fenix,473,0.07915,False
Elysium-Fenix,473,0.04688,False
Aegis-Boreas,474,0.11055,False
Aegis-Dawn,474,0.00732,False
Aegis-Elysium,474,0.1344,False
Boreas-Dawn,474,0.08114,False
Boreas-Elysium,474,0.26321,False
Boreas-Fenix,474,0.08025,False
Caelum-Dawn,474,0.14387,False
Caelum-Elysium,474,0.00766,False
Caelum-Fenix,474,0.12591,False
Dawn-Elysium,474,0.00239,False
Dawn-Fenix,474,0.00254,False
Elysium-Fenix,474,0.04075,False
Aegis-Boreas,475,0.13678,True
Aegis-Dawn,475,0.08608,False
Aegis-Elysium,475,0.0171,False
Boreas-Dawn,475,0.0142,False
Boreas-Elysium,475,0.0551,False
Boreas-Fenix,475,0.11662,False
Caelum-Dawn,475,0.02443,False
Caelum-Elysium,475,0.08146,False
Caelum-Fenix,475,0.35498,False
Dawn-Elysium,475,,False
Dawn-Fenix,475,0.02636,False
Elysium-Fenix,475,,False
Aegis-Boreas,476,0.0395,False
Aegis-Dawn,476,0.00529,False
Aegis-Elysium,476,0.05773,False
Boreas-Dawn,476,0.02859,False
Boreas-Elysium,476,0.02391,False
Boreas-Fenix,476,0.06245,False
Caelum-Dawn,476,0.06124,False
Caelum-Elysium,476,0.07165,False
Caelum-Fenix,476,0.30783,False
Dawn-Elysium,476,0.06322,False
Dawn-Fenix,476,0.2257,False
Elysium-Fenix,476,0.05288,False
Aegis-Boreas,477,0.01269,False
Aegis-Dawn,477,0.04142,False
Aegis-Elysium,477,0.13666,False
Boreas-Dawn,477,0.27344,False
Boreas-Elysium,477,0.2165,False
Boreas-Fenix,477,0.03773,False
Caelum-Dawn,477,0.00717,False
Caelum-Elysium,477,0.0439,False
Caelum-Fenix,477,0.14752,False
Dawn-Elysium,477,0.04507,False
Dawn-Fenix,477,,False
Elysium-Fenix,477,0.00765,False
Aegis-Boreas,478,0.02927,False
Aegis-Dawn,478,0.14719,False
Aegis-Elysium,478,0.08461,False
Boreas-Dawn,478,0.02843,False
Boreas-Elysium,478,0.0602,False
Boreas-Fenix,478,0.05267,False
Caelum-Dawn,478,0.23676,False
Caelum-Elysium,478,0.03614,False
Caelum-Fenix,478,0.28608,False
Dawn-Elysium,478,0.01934,False
Dawn-Fenix,478,0.00155,True
Elysium-Fenix,478,0.01776,False
Aegis-Boreas,479,0.04391,True
Aegis-Dawn,479,0.10998,False
Aegis-Elysium,479,0.0654,False
Boreas-Dawn,479,0.22594,False
Boreas-Elysium,479,0.04613,False
Boreas-Fenix,479,0.00396,False
Caelum-Dawn,479,0.02943,False
Caelum-Elysium,479,0.06524,False
Caelum-Fenix,479,0.28713,False
Dawn-Elysium,479,0.06653,False
Dawn-Fenix,479,0.04277,False
Elysium-Fenix,479,0.01357,True
Aegis-Boreas,480,0.00116,True
Aegis-Dawn,480,0.01254,False
Aegis-Elysium,480,0.02566,False
Boreas-Dawn,480,0.11812,False
Boreas-Elysium,480,0.2749,False
Boreas-Fenix,480,0.00256,False
Caelum-Dawn,480,0.24031,False
Caelum-Elysium,480,0.01592,False
Caelum-Fenix,480,0.06708,False
Dawn-Elysium,480,0.01098,False
Dawn-Fenix,480,0.02991,False
Elysium-Fenix,480,0.20085,False
Aegis-Boreas,481,0.07669,False
Aegis-Dawn,481,0.03128,False
Aegis-Elysium,481,0.19073,False
Boreas-Dawn,481,0.09551,False
Boreas-Elysium,481,0.02506,False
Boreas-Fenix,481,0.00465,False
Caelum-Dawn,481,0.03442,False
Caelum-Elysium,481,0.06619,False
Caelum-Fenix,481,0.14585,False
Dawn-Elysium,481,0.02718,False
Dawn-Fenix,481,0.11646,False
Elysium-Fenix,481,0.18598,False
Aegis-Boreas,482,0.1177,False
Aegis-Dawn,482,0.04989,False
Aegis-Elysium,482,0.08181,False
Boreas-Dawn,482,0.05474,False
Boreas-Elysium,482,0.28466,False
Boreas-Fenix,482,0.06151,False
Caelum-Dawn,482,,False
Caelum-Elysium,482,0.12593,False
Caelum-Fenix,482,0.01664,False
Dawn-Elysium,482,0.18599,False
Dawn-Fenix,482,0.00543,False
Elysium-Fenix,482,0.01023,False
Aegis-Boreas,483,0.0068,False
Aegis-Dawn,483,0.05662,False
Aegis-Elysium,483,0.01435,False
Boreas-Dawn,483,0.21582,False
Boreas-Elysium,483,,False
Boreas-Fenix,483,0.09868,False
Caelum-Dawn,483,0.08152,False
Caelum-Elysium,483,0.01839,False
Caelum-Fenix,483,0.12217,False
Dawn-Elysium,483,0.05529,True
Dawn-Fenix,483,0.0833,False
Elysium-Fenix,483,0.24081,False
Aegis-Boreas,484,0.04433,False
Aegis-Dawn,484,0.003,False
Aegis-Elysium,484,0.00199,False
Boreas-Dawn,484,0.31767,False
Boreas-Elysium,484,0.0164,False
Boreas-Fenix,484,0.0815,False
Caelum-Dawn,484,0.08242,False
Caelum-Elysium,484,0.07987,False
Caelum-Fenix,484,0.06221,False
Dawn-Elysium,484,0.28852,False
Dawn-Fenix,484,0.01475,False
Elysium-Fenix,484,0.00733,True
Aegis-Boreas,485,,False
Aegis-Dawn,485,0.01539,False
Aegis-Elysium,485,0.01967,False
Boreas-Dawn,485,0.08328,False
Boreas-Elysium,485,0.0477,False
Boreas-Fenix,485,0.02402,False
Caelum-Dawn,485,0.22296,False
Caelum-Elysium,485,0.06762,False
Caelum-Fenix,485,0.0624,False
Dawn-Elysium,485,0.09439,False
Dawn-Fenix,485,0.23337,False
Elysium-Fenix,485,0.1055,False
Aegis-Boreas,486,0.20631,True
Aegis-Dawn,486,0.04394,False
Aegis-Elysium,486,0.03406,False
Boreas-Dawn,486,0.00745,False
Boreas-Elysium,486,0.07646,False
Boreas-Fenix,486,0.13335,False
Caelum-Dawn,486,0.02978,False
Caelum-Elysium,486,,True
Caelum-Fenix,486,0.17034,False
Dawn-Elysium,486,0.01455,False
Dawn-Fenix,486,0.03836,True
Elysium-Fenix,486,0.1288,False
Aegis-Boreas,487,0.03871,False
Aegis-Dawn,487,0.07026,False
Aegis-Elysium,487,0.16453,False
Boreas-Dawn,487,0.00378,True
Boreas-Elysium,487,0.05415,False
Boreas-Fenix,487,0.08226,False
Caelum-Dawn,487,0.26152,True
Caelum-Elysium,487,0.00857,True
Caelum-Fenix,487,0.16558,False
Dawn-Elysium,487,0.03403,False
Dawn-Fenix,487,0.05157,False
Elysium-Fenix,487,0.06504,False
Aegis-Boreas,488,0.02533,False
Aegis-Dawn,488,0.01477,False
Aegis-Elysium,488,0.02956,False
Boreas-Dawn,488,0.04888,False
Boreas-Elysium,488,,False
Boreas-Fenix,488,0.14133,False
Caelum-Dawn,488,0.15094,False
Caelum-Elysium,488,0.00509,False
Caelum-Fenix,488,0.23047,False
Dawn-Elysium,488,0.02098,False
Dawn-Fenix,488,0.15867,False
Elysium-Fenix,488,0.13732,False
Aegis-Boreas,489,0.00091,False
Aegis-Dawn,489,0.17056,False
Aegis-Elysium,489,0.08072,False
Boreas-Dawn,489,0.08436,False
Boreas-Elysium,489,0.11637,False
Boreas-Fenix,489,0.09869,False
Caelum-Dawn,489,0.00684,False
Caelum-Elysium,489,0.06814,False
Caelum-Fenix,489,0.04787,False
Dawn-Elysium,489,0.06219,False
Dawn-Fenix,489,0.03753,False
Elysium-Fenix,489,0.22584,False
Aegis-Boreas,490,0.02019,False
Aegis-Dawn,490,0.05095,False
Aegis-Elysium,490,0.09953,False
Boreas-Dawn,490,0.05683,False
Boreas-Elysium,490,0.01244,False
Boreas-Fenix,490,0.17941,False
Caelum-Dawn,490,0.09227,False
Caelum-Elysium,490,0.00603,False
Caelum-Fenix,490,0.23556,False
Dawn-Elysium,490,0.00712,False
Dawn-Fenix,490,0.20228,False
Elysium-Fenix,490,0.0374,False
Aegis-Boreas,491,,False
Aegis-Dawn,491,0.02954,False
Aegis-Elysium,491,0.12054,False
Boreas-Dawn,491,,False
Boreas-Elysium,491,0.01941,False
Boreas-Fenix,491,0.20576,False
Caelum-Dawn,491,0.04306,False
Caelum-Elysium,491,0.0539,False
Caelum-Fenix,491,0.10853,False
Dawn-Elysium,491,0.2111,False
Dawn-Fenix,491,0.00214,False
Elysium-Fenix,491,0.00562,False
Aegis-Boreas,492,0.07157,False
Aegis-Dawn,492,0.0308,True
Aegis-Elysium,492,0.0128,False
Boreas-Dawn,492,0.25304,False
Boreas-Elysium,492,0.12255,False
Boreas-Fenix,492,0.04855,False
Caelum-Dawn,492,0.02096,True
Caelum-Elysium,492,0.02215,False
Caelum-Fenix,492,0.12763,False
Dawn-Elysium,492,0.27734,False
Dawn-Fenix,492,0.01015,False
Elysium-Fenix,492,0.00246,False
Aegis-Boreas,493,0.08988,False
Aegis-Dawn,493,0.0746,False
Aegis-Elysium,493,0.10833,False
Boreas-Dawn,493,0.05232,False
Boreas-Elysium,493,0.05061,False
Boreas-Fenix,493,0.05981,True
Caelum-Dawn,493,0.01416,True
Caelum-Elysium,493,0.0284,False
Caelum-Fenix,493,0.023,False
Dawn-Elysium,493,0.09802,False
Dawn-Fenix,493,0.07284,False
Elysium-Fenix,493,0.32803,False
Aegis-Boreas,494,0.03204,False
Aegis-Dawn,494,0.00987,False
Aegis-Elysium,494,0.00412,False
Boreas-Dawn,494,0.22356,False
Boreas-Elysium,494,0.0615,False
Boreas-Fenix,494,,True
Caelum-Dawn,494,0.02419,False
Caelum-Elysium,494,0.03532,True
Caelum-Fenix,494,0.03052,False
Dawn-Elysium,494,0.04073,False
Dawn-Fenix,494,0.08759,False
Elysium-Fenix,494,0.29447,True
Aegis-Boreas,495,0.23553,False
Aegis-Dawn,495,0.18651,True
Aegis-Elysium,495,0.04948,True
Boreas-Dawn,495,0.1429,False
Boreas-Elysium,495,0.00985,False
Boreas-Fenix,495,0.03536,False
Caelum-Dawn,495,0.20027,True
Caelum-Elysium,495,0.01529,False
Caelum-Fenix,495,0.02534,False
Dawn-Elysium,495,0.07097,False
Dawn-Fenix,495,0.01317,False
Elysium-Fenix,495,0.01532,False
Aegis-Boreas,496,0.02179,True
Aegis-Dawn,496,0.02866,False
Aegis-Elysium,496,0.03569,False
Boreas-Dawn,496,0.00889,False
Boreas-Elysium,496,0.13769,False
Boreas-Fenix,496,0.23685,False
Caelum-Dawn,496,0.0567,False
Caelum-Elysium,496,0.01986,False
Caelum-Fenix,496,0.19914,False
Dawn-Elysium,496,0.06227,False
Dawn-Fenix,496,0.17925,False
Elysium-Fenix,496,0.01319,False
Aegis-Boreas,497,0.02825,False
Aegis-Dawn,497,0.06731,False
Aegis-Elysium,497,0.11126,False
Boreas-Dawn,497,0.04919,False
Boreas-Elysium,497,0.00056,False
Boreas-Fenix,497,0.02762,False
Caelum-Dawn,497,0.1034,True
Caelum-Elysium,497,0.07627,False
Caelum-Fenix,497,0.15038,True
Dawn-Elysium,497,0.06228,False
Dawn-Fenix,497,0.30255,False
Elysium-Fenix,497,0.02092,False
Aegis-Boreas,498,0.01826,True
Aegis-Dawn,498,0.15993,False
Aegis-Elysium,498,0.01922,False
Boreas-Dawn,498,0.0956,False
Boreas-Elysium,498,0.00934,False
Boreas-Fenix,498,0.04784,False
Caelum-Dawn,498,0.07155,False
Caelum-Elysium,498,0.14587,False
Caelum-Fenix,498,0.04549,False
Dawn-Elysium,498,0.04465,False
